VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
660,SAZERAC NORTH AMERICA INC.,735,Orange Quattro di Amore,10.81,14.49,1000.0,108,1167.48,110.0,1593.9000000000003,536.1300000000002,115.49999999999991,17932.329999999994,426.4200000000005,26.753246753246778,1.0185185185185186,1.365248226950355
90053,INCREDIBREW INC,24153,Grape Time Wh Cranbery Pnt G,8.72,12.99,750.0,618,5388.960000000003,587.0,7625.129999999944,5286.929999999947,65.02999999999987,124.44000000000004,2236.169999999941,29.32631968241797,0.9498381877022654,1.414953905762882
2000,SOUTHERN WINE & SPIRITS NE,26594,Felton Road Pnt Nr Calvert,45.39,68.99,750.0,42,1906.38,13.0,896.87,758.89,1.4300000000000004,19016.59,-1009.5099999999996,-112.55923377970048,0.3095238095238095,0.4704570966963565
11567,CAMPARI AMERICA,4890,Skyy Infusion Tropical Mango,0.74,0.99,50.0,15894,11761.559999999989,11036.0,10925.63999999954,3083.849999999789,574.7700000000108,20964.81,-835.9200000004475,-7.650993442951467,0.6943500692085064,0.9289277952924232
12546,JIM BEAM BRANDS COMPANY,2769,Laphroaig Quarter Cask,38.4,55.99,750.0,1435,55104.00000000015,1510.0,87046.90000000075,72484.4199999999,1191.1299999999828,123880.97,31942.9000000006,36.69619480992468,1.0522648083623694,1.5796838704994285
516,BANFI PRODUCTS CORP,13837,C Y Toro Frontera Pnt Grigio,5.73,8.99,1500.0,1054,6039.420000000012,1053.0,9999.4699999999,5883.819999999914,234.91999999999925,8510.410000000002,3960.049999999889,39.60259893774298,0.9990512333965844,1.6557003818247251
3252,E & J GALLO WINERY,44370,Gallo Twin Vly Moscato,6.75,9.99,1500.0,12,81.0,3.0,29.97,19.98,0.67,61966.91,-51.03,-170.2702702702703,0.25,0.37
1650,Circa Wines,14834,White Elephant Vinum Cellars,10.32,17.99,750.0,72,743.0400000000001,54.0,971.4600000000002,215.88,6.0600000000000005,211.97,228.42000000000007,23.51306281267371,0.75,1.3074127906976745
9552,M S WALKER INC,8028,S S Pierce Manhattan,8.39,10.99,1750.0,18,151.02,24.0,263.76,43.96,44.08,55551.81999999999,112.73999999999998,42.74340309372156,1.3333333333333333,1.746523639253079
8673,STE MICHELLE WINE ESTATES,10122,Columbia Crest Walter Clore,15.86,23.99,750.0,12,190.32,21.0,500.79,332.86000000000007,2.32,15919.700000000004,310.47,61.99604624692986,1.75,2.631305170239597
90024,VINILANDIA USA,17519,Barboursville Rsv Cab Franc,15.89,23.99,750.0,6,95.34,6.0,143.94,23.99,0.68,2802.6400000000003,48.6,33.76406836181742,1.0,1.509754562617999
4692,KOBRAND CORPORATION,25700,Resonance Pnt Nr,40.26,59.99,750.0,12,483.12,4.0,239.96,179.97,0.44,9139.38,-243.16,-101.33355559259876,0.3333333333333333,0.4966881934095049
3960,DIAGEO NORTH AMERICA INC,2751,Johnnie Walker Black Label,15.99,19.99,375.0,6235,99697.64999999983,5932.0,118580.68000000488,78620.67000000125,2326.300000000056,257032.0700000001,18883.03000000505,15.924204516287368,0.9514033680834002,1.189402959849155
9165,ULTRA BEVERAGE COMPANY LLP,24896,Pomino Vinsanto,30.61,44.99,750.0,51,1561.11,34.0,1529.66,764.83,3.78,68054.70000000003,-31.450000000000045,-2.056012447210494,0.6666666666666666,0.979854078187956
480,BACARDI USA INC,4234,Bacardi Pineapple Fusion,7.99,11.99,750.0,7732,61778.67999999963,7190.0,80286.10000000152,50310.2199999991,5666.449999999892,89286.26999999999,18507.42000000189,23.05183587196481,0.9299017071908948,1.299576164463242
516,BANFI PRODUCTS CORP,6859,C Y Toro Frontera Chard,4.69,8.99,1500.0,5544,26001.35999999985,4688.0,44891.62000000018,20914.160000000407,1048.8700000000308,8510.410000000002,18890.26000000032,42.0797021804966,0.8455988455988456,1.7265104594529066
7245,PROXIMO SPIRITS INC.,2859,Bushmills Irish Honey,12.94,17.99,750.0,117,1513.9800000000005,784.0,16814.159999999905,10958.869999999912,617.9800000000012,38994.78000000001,15300.179999999906,90.99580353701874,6.700854700854701,11.105932707169115
653,STATE WINE & SPIRITS,20475,Hayes Valley Cab Svgn CC,6.75,9.99,750.0,1365,9213.75,1337.0,13356.629999999826,8971.019999999851,147.98000000000113,8014.98,4142.879999999826,31.01740483939347,0.9794871794871794,1.4496410256410068
3960,DIAGEO NORTH AMERICA INC,305,Crown Royal Canadian Whisky,22.21,27.99,1000.0,8946,198690.6599999985,8826.0,247039.7399999962,139698.09000000785,9267.300000000256,257032.0700000001,48349.07999999775,19.571377463398598,0.9865861837692824,1.243338463921747
9165,ULTRA BEVERAGE COMPANY LLP,25737,Mas De Daumas Gassac 15 Rose,12.07,17.99,750.0,355,4284.850000000001,284.0,5109.159999999982,2680.509999999993,31.579999999999934,68054.70000000003,824.3099999999804,16.133963312951312,0.8,1.1923777961888935
1265,BLACK ROCK SPIRITS LLC,3599,Bakon Vodka,14.05,24.99,750.0,82,1152.0999999999997,82.0,2049.1800000000003,824.6700000000002,64.55,5.790000000000002,897.0800000000006,43.77751100440179,1.0,1.778647686832741
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153,433807.600000004,46069.0,701955.5899999447,166739.15999999215,10347.029999999992,79528.99,268147.9899999407,38.200135994352834,0.977011006722796,1.618126538124132
8112,MOET HENNESSY USA INC,36262,Newton Chard Napa/Sonoma,11.18,19.99,750.0,2644,29559.91999999997,2454.0,43223.4600000001,17732.959999999952,273.85000000000343,48347.26,13663.540000000135,31.61139806947455,0.9281391830559758,1.462231968151475
4425,MARTIGNETTI COMPANIES,14364,Penfolds Grange 2005,299.99,455.99,750.0,11,3299.8900000000003,17.0,7751.830000000001,3647.919999999999,1.9,144929.24,4451.9400000000005,57.430826011406346,1.5454545454545454,2.349117697862656
2000,SOUTHERN WINE & SPIRITS NE,38946,Bully Hill Sweet Walter Rd,5.59,8.99,750.0,7711,43104.49000000053,7522.0,70914.7800000006,35615.02000000189,837.4500000000405,19016.59,27810.290000000063,39.21649337415957,0.975489560368305,1.645183135213982
1128,BROWN-FORMAN CORP,8725,Chambord Royale de France,11.84,15.99,375.0,5887,69702.08000000038,5830.0,97193.70000000238,69216.70999999858,2284.99000000007,68601.68000000001,27491.620000002004,28.285392983291437,0.9903176490572448,1.3944160633370173
90011,FORTUNE WINE BROKERS LLC,21376,Tullia Prosecco,9.86,14.99,750.0,40,394.4,33.0,491.6700000000001,116.92,3.7,238.61,97.2700000000001,19.78359468749366,0.825,1.2466277890466535
90047,CRUSH WINES,15510,Mollydooker Violinist Verdel,14.19,21.99,750.0,26,368.94,22.0,467.78,251.88,2.4400000000000004,1457.7299999999998,98.84000000000005,21.12959083329771,0.8461538461538461,1.2679026399956634
9552,M S WALKER INC,19137,Gordon Est Cab Svgn Columbia,14.76,21.99,750.0,1,14.76,6.0,131.94,131.94,0.66,55551.81999999999,117.18,88.81309686221009,6.0,8.939024390243903
1392,CONSTELLATION BRANDS INC,12592,Ravenswood Big River Znfdl,18.11,26.99,750.0,18,325.98,48.0,1328.5200000000002,929.6600000000002,5.330000000000003,79528.99,1002.5400000000002,75.46292114533466,2.6666666666666665,4.0754647524388
12546,JIM BEAM BRANDS COMPANY,4677,Courvoisier 12 Yr Cognac,34.61,44.99,750.0,1017,35198.37000000002,994.0,46321.06000000004,39213.61000000021,784.209999999997,123880.97,11122.690000000024,24.01216638824762,0.9773844641101278,1.3160001443248657
12546,JIM BEAM BRANDS COMPANY,3594,Pinnacle Tropical Punch,0.77,0.99,50.0,21089,16238.529999999972,11443.0,11328.569999999385,3849.11999999962,594.0600000000152,123880.97,-4909.96000000059,-43.341392602957455,0.542605149604059,0.697635192348039
90047,CRUSH WINES,26327,Cellier des Dauphines CdR,5.29,7.99,750.0,12,63.48,12.0,95.88,7.99,1.35,1457.7299999999998,32.4,33.79224030037547,1.0,1.5103969754253308
9552,M S WALKER INC,22579,Fox Brook Cab Svgn,4.82,6.99,750.0,48,231.36,29.0,202.71000000000004,48.93000000000001,3.25,55551.81999999999,-28.649999999999977,-14.13349119431699,0.6041666666666666,0.8761670124481329
4425,MARTIGNETTI COMPANIES,2743,Linkwood 15 Yr Old Sngl Malt,62.49,79.99,750.0,9,562.41,59.0,4719.409999999994,3359.5799999999963,46.54999999999997,144929.24,4156.9999999999945,88.08304427883994,6.555555555555555,8.391404846997732
2000,SOUTHERN WINE & SPIRITS NE,3387,Kinahan's Irish Whiskey,30.76,39.99,750.0,445,13688.200000000004,238.0,7667.61999999997,5963.179999999974,187.79000000000005,19016.59,-6020.580000000033,-78.51954061364617,0.5348314606741573,0.5601627679315008
9165,ULTRA BEVERAGE COMPANY LLP,12192,Meander Cab Svgn Napa Vly,39.47,59.99,750.0,168,6630.960000000002,137.0,8458.629999999986,4689.249999999992,15.239999999999991,68054.70000000003,1827.6699999999848,21.60716333496072,0.8154761904761905,1.2756267569100077
10754,PERFECTA WINES,25195,Ch Brane-Cantenac Margaux 01,71.42,109.99,750.0,87,6213.54,78.0,8579.219999999992,5939.459999999993,8.620000000000001,28720.52,2365.679999999992,27.574534747914083,0.896551724137931,1.3807298255100944
10754,PERFECTA WINES,25200,Le Prelat CdR Rouge,8.78,12.99,750.0,754,6620.119999999998,403.0,5406.969999999968,3806.169999999973,44.599999999999895,28720.52,-1213.1500000000306,-22.436780673834654,0.5344827586206896,0.8167480347788211
10754,PERFECTA WINES,10735,Ch Beauchene Rose,9.39,13.99,750.0,2271,21324.690000000017,2292.0,31591.080000000256,15882.479999999783,255.0600000000036,28720.52,10266.39000000024,32.49774936469458,1.0092470277410832,1.4814320864687942
9744,FREDERICK WILDMAN & SONS,26693,Dom Billaud Simon Chablis 14,17.87,26.99,750.0,168,3002.1600000000003,67.0,1808.3300000000004,1133.5800000000002,7.440000000000004,3999.93,-1193.83,-66.01837054077518,0.3988095238095238,0.6023429797212674
9552,M S WALKER INC,24125,Botani 13 Muscat Srra Malaga,10.06,16.99,750.0,152,1529.1200000000003,242.0,4074.580000000001,1699.9400000000007,26.95999999999998,55551.81999999999,2545.4600000000005,62.47171487613448,1.5921052631578947,2.664656796065711
7153,PINE STATE TRADING CO,12506,Piazzo Barolo,25.51,36.99,750.0,13,331.63,7.0,253.93,181.95,0.78,15884.819999999998,-77.69999999999999,-30.59898397196077,0.5384615384615384,0.7657027410065435
90024,VINILANDIA USA,20204,Dibon Cava Brut Rsv,7.58,12.99,750.0,2637,19988.45999999992,2337.0,28208.63000000038,14106.319999999783,260.24000000000484,2802.6400000000003,8220.17000000046,29.140621150337147,0.8862343572241184,1.411245788820174
90024,VINILANDIA USA,16172,Ch Lamothe de Haux Brdx Red,11.18,16.99,750.0,60,670.8,25.0,424.75,50.97,2.8100000000000005,2802.6400000000003,-246.04999999999995,-57.92819305473808,0.4166666666666667,0.6331991651759094
9819,TREASURY WINE ESTATES,19740,Ch St Jean Alexander Cab Svg,10.95,15.99,750.0,1066,11672.700000000012,1030.0,24789.7000000001,14349.11999999989,114.47999999999988,14836.570000000003,13117.000000000087,52.9131050395932,0.9662288930581614,2.123733155139777
7245,PROXIMO SPIRITS INC.,8453,1800 Silver Tequila,2.11,2.79,50.0,8801,18570.110000000008,6562.0,18307.980000000884,8796.870000000092,337.29000000001133,38994.78000000001,-262.12999999912427,-1.4317800216032115,0.7455970912396319,0.9858843054780438
4425,MARTIGNETTI COMPANIES,18587,Eric Kent Chardonnay RRV,23.83,39.99,750.0,38,905.54,32.0,1253.68,943.76,3.53,144929.24,348.1400000000001,27.769446748771625,0.8421052631578947,1.384455683901319
9165,ULTRA BEVERAGE COMPANY LLP,21117,Wicked Bright Pnt Gr Veneto,5.51,7.99,750.0,397,2187.469999999999,395.0,3182.049999999983,2287.1699999999964,43.739999999999895,68054.70000000003,994.579999999984,31.25595135211544,0.9949622166246852,1.454671378350325
8673,STE MICHELLE WINE ESTATES,15463,Antinori Tignanello,54.19,85.99,750.0,87,4714.529999999999,103.0,9115.969999999992,4430.4999999999945,11.47,15919.700000000004,4401.439999999993,48.2827389734718,1.1839080459770115,1.93359041092113
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352,338428.55999998923,28860.0,447487.39999993984,211607.66999997295,22722.45000000324,257032.0700000001,109058.8399999506,24.37137671361591,0.9832379394930498,1.322250698936148
1392,CONSTELLATION BRANDS INC,18000,Vendange Sweet White,2.75,6.99,1500.0,12,33.0,99.0,395.0100000000003,239.4000000000002,22.12,79528.99,362.0100000000003,91.64578111946533,8.25,11.970000000000008
1587,VINEYARD BRANDS INC,23068,Nicolas Perrin Cote Rotie 11,39.47,59.99,750.0,30,1184.1,4.0,239.96,239.96,0.44,6070.089999999999,-944.14,-393.4572428738123,0.1333333333333333,0.2026518030571742
17035,PERNOD RICARD USA,6596,Kenwood Svgn Bl Sonoma,5.97,11.99,750.0,4800,28655.99999999988,4657.0,50342.43000000025,25742.24000000104,518.280000000018,123780.21999999996,21686.430000000368,43.07783712466852,0.9702083333333332,1.7567849664991786
3960,DIAGEO NORTH AMERICA INC,2591,Cardhu Scotch,29.4,43.99,750.0,1637,48127.80000000019,1607.0,66515.92999999967,54802.76999999945,1267.4899999999798,257032.0700000001,18388.12999999948,27.644701051311426,0.9816737935247404,1.3820687835305043
6213,MHW LTD,4511,Camus Extra Elegance,249.99,339.99,750.0,6,1499.94,26.0,8839.739999999998,7479.779999999997,20.51999999999999,9621.580000000002,7339.799999999997,83.03185387805523,4.333333333333333,5.893395735829432
90024,VINILANDIA USA,23932,Morel Cru Bjls Brouilly,11.76,17.99,750.0,72,846.72,22.0,384.7800000000001,349.80000000000007,2.420000000000001,2802.6400000000003,-461.94,-120.05301730859188,0.3055555555555556,0.454435941043084
9815,WINE GROUP INC,13723,Big House Red,11.56,17.99,3000.0,2269,26229.640000000127,2197.0,38430.030000000486,28934.46000000097,988.6500000000208,27100.41,12200.39000000036,31.7470217951956,0.9682679594535036,1.465137531433916
9552,M S WALKER INC,24883,Foz Arouce 11 Beira Atlantic,12.41,17.99,750.0,168,2084.88,154.0,2830.459999999994,2228.7899999999986,17.00999999999997,55551.81999999999,745.5799999999945,26.34130141390431,0.9166666666666666,1.3576129081769668
9744,FREDERICK WILDMAN & SONS,25646,Marchesi Di Barolo Sbirolo N,12.41,18.99,750.0,12,148.92,12.0,227.88,151.92,1.32,3999.93,78.96000000000001,34.64981569246973,1.0,1.5302175664786464
4425,MARTIGNETTI COMPANIES,12139,Silver Oak Cab Svgn Napa Vly,149.65,219.99,1500.0,9,1346.85,30.0,6599.699999999999,4839.779999999998,6.679999999999998,144929.24,5252.849999999999,79.59225419337241,3.333333333333333,4.9001002338790505
8112,MOET HENNESSY USA INC,5492,Grand Marnier Cuvee du Cent,115.38,149.99,750.0,312,35998.559999999976,289.0,43347.11000000006,37797.48000000008,228.0099999999995,48347.26,7348.550000000083,16.95280262052089,0.9262820512820512,1.2041345542710622
9165,ULTRA BEVERAGE COMPANY LLP,18637,Iris Vineyard Pnt Nr,13.07,20.99,750.0,404,5280.280000000002,347.0,6936.529999999956,5197.399999999967,38.36999999999989,68054.70000000003,1656.2499999999543,23.877212381406338,0.8589108910891089,1.3136670782609927
3252,E & J GALLO WINERY,10931,Bridlewood Chard Monterey,8.27,11.99,750.0,1001,8278.269999999991,1038.0,11816.619999999928,4594.969999999951,115.88999999999994,61966.91,3538.3499999999367,29.943841809247974,1.036963036963037,1.4274262617672462
90010,VINEXTRA INC,22632,Buil & Gine Montsant 17X1,7.48,20.99,750.0,53,396.44,171.0,2077.2900000000013,1108.1500000000003,19.08999999999999,524.9400000000002,1680.8500000000013,80.91551973966081,3.2264150943396226,5.239859751790942
12546,JIM BEAM BRANDS COMPANY,2075,Jim Beam Distlrs Masterpiece,143.88,199.99,750.0,54,7769.520000000002,45.0,8999.549999999994,8999.549999999994,35.549999999999976,123880.97,1230.0299999999916,13.667683384169123,0.8333333333333334,1.1583147993698442
9552,M S WALKER INC,23973,Catena RSV Cab Svgn,10.38,15.99,750.0,1960,20344.800000000003,1924.0,31668.760000000355,17743.339999999942,213.89000000000345,55551.81999999999,11323.960000000352,35.7575099246078,0.9816326530612244,1.556602178443649
10754,PERFECTA WINES,17437,Thomas Goss Shiraz McLaren,11.84,17.99,750.0,36,426.24,15.0,269.85,71.96,1.6800000000000004,28720.52,-156.39,-57.95441912173429,0.4166666666666667,0.6330940315315315
653,STATE WINE & SPIRITS,16753,Pennywise Pnt Nr,6.7,9.99,750.0,431,2887.7000000000016,462.0,5388.379999999963,3124.30999999998,51.29999999999988,8014.98,2500.679999999961,46.40875365137534,1.0719257540603249,1.865976382588205
4425,MARTIGNETTI COMPANIES,37071,Caymus Conundrum White,11.56,16.99,750.0,3798,43904.88000000015,3359.0,76554.41000000066,43386.95000000006,373.010000000012,144929.24,32649.530000000508,42.64879057914525,0.8844128488678251,1.743642392371882
8320,SHAW ROSS INT L IMP LTD,37156,Gekkeikan Sake Kobai Plm Cal,4.1,5.99,750.0,484,1984.400000000001,538.0,3222.619999999985,1892.8400000000024,59.73999999999989,3151.920000000001,1238.219999999984,38.42277401617286,1.1115702479338845,1.6239770207619346
9552,M S WALKER INC,44106,Carmel Road Unoaked Chard Mo,9.86,14.99,750.0,1132,11161.519999999991,1006.0,15242.939999999877,8500.389999999908,111.85999999999994,55551.81999999999,4081.4199999998855,26.77580571726923,0.8886925795053003,1.3656688336355522
9552,M S WALKER INC,12690,Gramona Imperial Cava Gr Rsv,19.33,28.99,750.0,30,579.9,27.0,782.73,202.93,3.04,55551.81999999999,202.83000000000004,25.91315012839677,0.9,1.3497672012415936
9165,ULTRA BEVERAGE COMPANY LLP,15349,Itami Onigoroshi Junmal Shu,5.26,7.99,300.0,461,2424.8599999999983,393.0,3140.0699999999865,1645.9400000000016,16.909999999999936,68054.70000000003,715.2099999999882,22.776880770173637,0.8524945770065075,1.294948986745622
9165,ULTRA BEVERAGE COMPANY LLP,25741,Cesari Recioto Valpolicella,25.8,39.99,500.0,32,825.6,32.0,1279.68,239.94000000000003,2.41,68054.70000000003,454.08,35.483870967741936,1.0,1.55
3960,DIAGEO NORTH AMERICA INC,5292,Rumpleminze,13.13,17.99,750.0,12309,161617.1699999984,11069.0,213373.30999999715,133932.83000001442,8720.349999999746,257032.0700000001,51756.13999999873,24.256145250781096,0.8992607035502478,1.3202391181580475
7153,PINE STATE TRADING CO,6267,Kinky Gold Liqueur,12.3,15.99,750.0,1834,22558.2,1997.0,35099.03000000073,29195.380000001005,1575.2499999999684,15884.819999999998,12540.830000000726,35.729847804912175,1.088876772082879,1.5559322109033844
3252,E & J GALLO WINERY,16175,The Naked Grape Moscato,4.69,6.99,750.0,3946,18506.740000000027,3966.0,25859.340000000622,16438.839999999534,439.7600000000194,61966.91,7352.600000000595,28.43305358914968,1.005068423720223,1.39729309429973
4425,MARTIGNETTI COMPANIES,26374,Orin Swift Papillon Red,43.44,62.99,750.0,295,12814.799999999996,277.0,17448.229999999985,8944.579999999976,30.85999999999995,144929.24,4633.429999999989,26.55530102480305,0.9389830508474576,1.361568654992664
4425,MARTIGNETTI COMPANIES,34777,Bandol Dom Gros Nore,32.41,46.99,750.0,24,777.84,6.0,281.94,281.94,0.66,144929.24,-495.9,-175.88848691210896,0.25,0.3624652884912064
6785,PALM BAY INTERNATIONAL INC,33334,Cavit Pinot Grigio Delle Ve,6.2,8.99,187.0,4490,27838.000000000196,4421.0,39744.79000000037,21288.320000000527,128.06000000000202,13605.409999999998,11906.79000000018,29.95811526491917,0.9846325167037862,1.4277171492204934
2000,SOUTHERN WINE & SPIRITS NE,31233,Di Majo Norante Sangiovese,7.43,10.99,750.0,2277,16918.109999999975,2281.0,25978.19000000036,15500.379999999745,253.38000000000585,19016.59,9060.080000000387,34.87571689944627,1.0017566974088714,1.5355255403824897
8664,"STOLI GROUP,(USA) LLC",3421,Stolichnaya Blueberi,1.46,1.99,50.0,8166,11922.36,2890.0,5751.099999999876,2642.7199999999434,148.83999999999867,18544.49,-6171.260000000125,-107.30573281633528,0.3539064413421504,0.4823793275827835
3960,DIAGEO NORTH AMERICA INC,3486,Tanqueray,9.84,12.99,375.0,8316,81829.44000000048,8273.0,107466.27000000744,80706.87000000276,3241.839999999854,257032.0700000001,25636.83000000697,23.85569909517209,0.9948292448292448,1.3132959238142998
